"BehaviorSpace results (NetLogo 6.2.0)"
"./model/SIsaR_0.9.5.4noCtrlNStart.nlogo"
"experiments 2 seeds"
"02/04/2021 00:00:26:737 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","50","0","50"
"[run number]","run#","[step]","seed0","seed","seedD","cp1cRed","cp1cRedNH","cp1cViolet","cp1cVioletNH","cp1cDead","cp2cRed","cp2cRedNH","cp2cViolet","cp2cVioletNH","cp2cDead","cp3cRed","cp3cRedNH","cp3cViolet","cp3cVioletNH","cp3cDead","cp4cRed","cp4cRedNH","cp4cViolet","cp4cVioletNH","cp4cDead","cp5cRed","cp5cRedNH","cp5cViolet","cp5cVioletNH","cp5cDead","cp6cRed","cp6cRedNH","cp6cViolet","cp6cVioletNH","cp6cDead","cumulativeRedCount","cumulativeVioletCount","cumulativeDeadCount","ticks","TinfSch","SinfSch","TinfNotSch","SinfNotSch"
"9","9","462","52225802","10416085","15795628","7","0","2","0","0","27","0","29","0","0","1006","55","1402","10","13","1118","55","1681","10","14","0","0","0","0","0","0","0","0","0","0","1118","1681","14","463","29","79","24","46"
"13","13","475","44009159","8964737","69800288","3","0","0","0","0","300","54","302","14","3","1093","54","1693","14","10","1142","54","1828","14","10","0","0","0","0","0","0","0","0","0","0","1142","1829","10","476","22","124","22","57"
"28","28","312","97526189","36517817","29959085","7","0","2","0","0","449","45","530","23","5","951","45","1446","23","10","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","986","1491","11","313","31","46","19","43"
"34","34","300","4917658","56345860","66049408","41","1","73","0","0","830","66","1145","17","13","986","66","1508","17","19","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","992","1522","19","301","30","56","30","43"
"27","27","278","41247351","80836320","34196944","33","0","97","0","0","918","58","1342","16","15","1167","58","1824","16","22","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1169","1827","22","279","32","72","24","80"
"26","26","317","34728713","70006978","68140195","3","0","3","0","0","706","84","961","13","11","1124","84","1710","13","22","1127","84","1718","13","22","0","0","0","0","0","0","0","0","0","0","1127","1718","22","318","27","69","23","57"
"30","30","359","25425989","10853444","37062578","26","1","48","0","0","687","66","937","17","8","960","66","1440","17","10","973","66","1470","17","11","0","0","0","0","0","0","0","0","0","0","974","1471","11","360","22","81","18","30"
"25","25","269","82184414","89099961","70458664","18","0","40","0","0","998","56","1497","14","13","1187","56","2047","14","18","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1187","2052","18","270","22","252","13","63"
"39","39","275","67551394","99146328","81418827","18","1","47","0","0","750","51","1120","18","10","1058","51","1702","18","16","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1060","1709","16","276","24","63","24","48"
"40","40","339","3602106","51776405","60448235","8","0","11","0","0","519","57","777","21","5","1021","57","1468","21","13","1035","57","1488","21","13","0","0","0","0","0","0","0","0","0","0","1036","1488","13","340","18","26","28","38"
"44","44","306","62598886","83621164","87066955","20","19","11","8","0","727","64","1097","24","12","974","64","1585","24","17","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","987","1602","18","307","24","53","28","40"
"36","36","413","52064079","97706487","25837554","6","2","6","2","0","468","56","618","13","5","935","56","1341","13","10","943","56","1379","13","10","0","0","0","0","0","0","0","0","0","0","943","1385","10","414","16","50","17","29"
"38","38","358","32443488","69806314","40763008","23","13","8","2","0","725","57","1017","10","4","1022","57","1538","10","10","1028","57","1547","10","10","0","0","0","0","0","0","0","0","0","0","1031","1547","10","359","26","64","18","42"
"29","29","360","2249469","28771309","3110668","6","0","1","0","0","18","1","16","0","0","1016","55","1447","10","23","1124","55","1696","10","23","0","0","0","0","0","0","0","0","0","0","1127","1699","23","361","29","93","30","64"
"42","42","321","68194937","59907445","54412044","13","8","7","3","0","729","54","1122","11","9","1009","54","1643","11","14","1014","54","1658","11","14","0","0","0","0","0","0","0","0","0","0","1014","1658","14","322","35","87","17","51"
"31","31","343","6053550","31640199","74275454","3","0","1","0","0","28","0","22","0","0","1057","53","1580","19","17","1138","53","1795","19","18","0","0","0","0","0","0","0","0","0","0","1139","1798","18","344","30","104","22","60"
"35","35","310","8074323","45030945","619353","28","0","80","0","0","1004","78","1711","20","11","1108","78","1886","20","11","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1111","1895","11","311","25","141","25","105"
"41","41","330","68072606","7148707","9723387","3","0","1","0","0","91","13","133","6","2","972","46","1528","15","16","1040","46","1720","15","18","0","0","0","0","0","0","0","0","0","0","1040","1721","18","331","30","91","19","46"
"45","45","317","97179470","62560178","58092175","5","0","2","0","0","298","52","488","10","3","1028","56","1630","12","20","1048","56","1669","12","20","0","0","0","0","0","0","0","0","0","0","1048","1669","20","318","28","41","30","46"
"46","46","318","3113868","66387614","8136192","29","2","91","0","0","862","58","1260","12","20","1079","58","1703","12","23","1087","58","1713","12","23","0","0","0","0","0","0","0","0","0","0","1087","1713","23","319","18","59","28","45"
"47","47","314","68929817","5799712","3919833","20","16","6","2","0","717","65","1037","13","14","951","65","1440","13","18","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","959","1459","18","315","12","29","17","32"
"32","32","496","70925031","60297825","83265554","2","0","1","0","0","3","0","1","0","0","4","0","3","0","0","966","59","1444","15","16","0","0","0","0","0","0","0","0","0","0","969","1447","16","497","21","52","17","40"
"48","48","310","32862769","72437350","71645281","14","13","7","1","0","563","48","921","10","11","918","48","1524","10","20","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","923","1537","20","311","13","26","21","34"
"33","33","415","81522418","35785564","65548969","3","0","3","0","0","26","0","24","0","0","1128","69","1679","15","14","1207","69","1940","15","17","0","0","0","0","0","0","0","0","0","0","1212","1944","17","416","29","184","11","61"
"43","43","411","33815868","50430491","47021418","5","0","6","0","0","828","65","1291","17","9","1116","65","1910","17","17","1123","65","1928","17","17","0","0","0","0","0","0","0","0","0","0","1126","1928","17","412","21","169","22","68"
"37","37","493","67568514","48484209","9025782","2","0","1","0","0","3","0","2","0","0","4","0","10","0","0","1035","59","1819","10","11","0","0","0","0","0","0","0","0","0","0","1037","1821","11","494","29","144","19","65"
"52","52","308","51990466","27181894","88825285","4","0","3","0","0","267","55","320","22","3","1029","55","1395","22","15","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1043","1424","15","309","11","20","26","26"
"49","49","303","28006094","31077160","61439941","4","0","5","0","0","728","54","970","20","15","1102","54","1606","20","26","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1103","1621","27","304","24","83","24","50"
"51","51","301","77907762","97899773","63783044","3","1","6","0","0","543","53","852","13","9","968","53","1485","13","11","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","974","1499","11","302","15","52","12","35"
"55","55","271","81467598","43587015","66443560","17","9","11","2","0","983","57","1330","15","16","1149","57","1719","15","20","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1151","1723","20","272","24","55","27","50"
"56","56","328","32207760","37720664","80575491","6","0","8","0","0","796","69","1103","15","14","1032","69","1586","15","20","1045","69","1612","15","20","0","0","0","0","0","0","0","0","0","0","1045","1612","20","329","17","44","25","37"
"53","53","359","95064137","96692942","31028043","24","2","74","1","0","851","68","1196","15","8","1082","68","1614","15","11","1090","68","1640","15","11","0","0","0","0","0","0","0","0","0","0","1090","1642","11","360","25","56","25","40"
"65","65","263","4298299","54766922","4845750","56","23","89","11","1","986","60","1475","23","17","1080","60","1698","23","20","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1082","1698","20","264","24","72","19","55"
"50","50","374","27342177","24644960","69646429","10","10","10","5","0","718","50","1063","29","4","1061","50","1728","29","9","1068","50","1746","29","9","0","0","0","0","0","0","0","0","0","0","1068","1746","9","375","17","55","26","48"
"61","61","291","19096194","73249460","93199948","3","0","5","0","0","543","62","735","13","7","1119","62","1730","13","12","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1129","1737","13","292","34","78","25","56"
"57","57","309","22466764","9847939","62027305","4","0","12","0","0","555","43","839","13","4","1098","43","1744","13","16","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1102","1769","16","310","30","114","19","50"
"58","58","311","9031426","46454836","87029759","12","0","7","0","0","910","54","1312","17","9","1146","54","1897","17","14","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1156","1913","15","312","34","150","26","81"
"59","59","316","27574528","93457441","62556178","9","0","11","1","0","960","67","1446","10","14","1112","67","1880","10","15","1116","67","1894","10","15","0","0","0","0","0","0","0","0","0","0","1116","1894","15","317","22","174","21","64"
"62","62","337","36216771","83776229","5532914","52","39","18","9","2","924","70","1344","14","10","1057","70","1661","14","14","1069","70","1676","14","14","0","0","0","0","0","0","0","0","0","0","1070","1676","14","338","30","72","21","52"
"54","54","367","51793955","62260395","53807479","0","0","3","0","0","489","61","658","15","5","1188","61","1801","15","14","1207","61","1850","15","15","0","0","0","0","0","0","0","0","0","0","1207","1850","15","368","33","109","20","64"
"63","63","304","83264830","91022468","27593117","35","0","65","0","1","1037","72","1305","14","8","1229","72","1791","14","14","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1230","1803","14","305","25","96","28","56"
"60","60","311","46484114","51362207","95295735","3","0","2","0","0","424","58","608","13","5","1159","58","1971","13","22","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1173","2024","22","312","26","187","10","62"
"66","66","318","54979859","45241196","87780360","5","0","4","0","0","693","65","971","15","14","1130","65","1737","15","25","1138","65","1769","15","25","0","0","0","0","0","0","0","0","0","0","1138","1769","25","319","23","110","17","47"
"64","64","393","29805802","56959154","78506411","11","4","10","0","0","815","58","1158","10","12","1037","58","1661","10","23","1042","58","1678","10","23","0","0","0","0","0","0","0","0","0","0","1042","1679","23","394","25","34","26","44"
"68","68","292","40027512","94611420","78951309","16","1","55","1","0","980","67","1628","20","10","1099","67","1923","20","12","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1100","1928","12","293","19","127","23","60"
"70","70","300","3236577","71551615","28520953","21","13","35","4","0","950","76","1293","21","17","1102","76","1611","21","21","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1103","1619","21","301","21","99","25","48"
"67","67","405","29650529","56583756","30659019","6","0","5","0","0","312","50","405","15","3","976","50","1468","15","11","1011","50","1537","15","11","0","0","0","0","0","0","0","0","0","0","1013","1538","11","406","19","55","20","30"
"69","69","324","10043041","62941907","90862891","27","12","28","5","0","896","55","1350","12","11","1126","55","1799","12","17","1129","55","1818","12","17","0","0","0","0","0","0","0","0","0","0","1129","1818","17","325","27","137","12","39"
"71","71","323","98776243","51313506","60113047","4","0","2","0","0","594","51","720","14","4","1064","51","1642","14","10","1081","51","1695","14","11","0","0","0","0","0","0","0","0","0","0","1081","1695","11","324","21","94","24","53"
"72","72","371","63179522","45965243","92668616","4","0","4","0","0","770","77","1092","17","4","1095","77","1642","17","13","1098","77","1663","17","13","0","0","0","0","0","0","0","0","0","0","1098","1663","13","372","20","41","20","39"
"73","73","291","33022682","85741840","71867614","4","0","5","0","0","604","59","858","10","6","978","59","1413","10","14","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","984","1427","14","292","23","42","24","37"
"75","75","328","43602502","6539537","13623925","6","0","3","0","0","496","56","767","7","6","921","56","1469","7","18","945","56","1517","7","18","0","0","0","0","0","0","0","0","0","0","945","1517","18","329","26","55","21","24"
"74","74","289","93186787","18615886","47927079","24","0","91","0","0","902","64","1305","10","11","1114","64","1721","10","17","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1115","1732","17","290","21","87","12","53"
"77","77","273","78185770","68797777","31679647","27","1","63","1","0","787","57","1067","9","12","1049","57","1510","9","17","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1050","1519","17","274","28","67","27","44"
"79","79","269","15383326","97888160","66688308","9","0","9","0","0","700","56","1023","12","11","1054","56","1637","12","18","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1057","1641","18","270","27","78","19","50"
"76","76","303","55719211","33534682","52422689","28","18","17","6","0","833","64","1121","18","12","1080","64","1712","18","21","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1089","1721","21","304","18","115","15","52"
"86","86","276","99568920","33246185","93116956","12","2","15","0","0","857","63","1139","7","11","1074","63","1564","7","16","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1074","1571","16","277","24","50","26","43"
"83","83","325","71301457","70002627","24786673","4","0","2","0","1","609","55","886","10","12","1023","55","1523","10","25","1028","55","1539","10","25","0","0","0","0","0","0","0","0","0","0","1028","1539","25","326","15","57","16","38"
"81","81","325","17298549","56935591","13196045","6","0","10","0","0","719","59","973","16","10","1136","59","1632","16","18","1153","59","1654","16","18","0","0","0","0","0","0","0","0","0","0","1153","1654","18","326","24","103","18","41"
"82","82","383","65298249","8300889","39221374","24","2","74","0","0","776","62","1082","16","6","1012","62","1500","16","11","1015","62","1524","16","11","0","0","0","0","0","0","0","0","0","0","1015","1524","11","384","21","41","29","41"
"78","78","355","49620288","98331538","12520089","2","0","6","0","0","626","54","987","21","6","1098","54","1827","21","15","1108","54","1871","21","15","0","0","0","0","0","0","0","0","0","0","1108","1874","15","356","30","138","17","68"
"93","93","341","17829814","93524388","79021064","0","0","5","0","0","319","67","398","13","4","891","68","1343","13","12","908","68","1390","13","13","0","0","0","0","0","0","0","0","0","0","908","1391","13","342","24","49","21","35"
"88","88","275","82336286","81116184","26157663","34","2","84","0","0","1015","69","1359","12","18","1170","69","1721","12","23","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1173","1728","23","276","26","76","17","46"
"80","80","344","62600042","33962389","53056335","1","0","4","0","0","101","39","114","3","1","1166","72","1701","11","11","1190","72","1793","11","11","0","0","0","0","0","0","0","0","0","0","1190","1795","11","345","27","162","14","61"
"85","85","424","75515525","11893143","9995517","6","0","4","0","0","480","48","787","22","5","917","48","1506","22","13","928","48","1536","22","13","0","0","0","0","0","0","0","0","0","0","928","1539","13","425","23","55","12","31"
"87","87","328","11134529","11034741","9279947","21","12","40","3","0","1028","74","1476","20","20","1142","74","1799","20","23","1150","74","1817","20","23","0","0","0","0","0","0","0","0","0","0","1150","1817","23","329","20","78","37","71"
"90","90","345","52070465","67179992","76688508","10","0","15","0","0","485","49","812","13","8","987","49","1662","13","14","1002","49","1692","13","14","0","0","0","0","0","0","0","0","0","0","1004","1694","14","346","28","74","17","48"
"92","92","367","8860811","28128229","56436203","2","0","1","0","0","122","18","204","8","0","858","46","1391","16","11","952","46","1592","16","14","0","0","0","0","0","0","0","0","0","0","952","1592","14","368","23","39","15","32"
"91","91","311","14475080","92194080","14617155","34","2","61","0","0","986","66","1358","19","17","1179","66","1774","19","20","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1182","1789","20","312","33","103","17","62"
"89","89","390","39497663","77821173","1651748","3","0","6","0","0","333","54","483","13","4","958","54","1618","13","11","983","54","1673","13","11","0","0","0","0","0","0","0","0","0","0","983","1675","11","391","21","63","27","31"
"95","95","353","10140827","21909336","83889072","7","0","6","0","2","721","73","975","15","14","1096","73","1720","15","19","1108","73","1745","15","20","0","0","0","0","0","0","0","0","0","0","1108","1746","20","354","30","113","15","50"
"84","84","570","19825112","69328332","79760146","1","0","2","0","0","3","0","3","0","0","4","0","4","0","0","1018","71","1582","19","19","0","0","0","0","0","0","0","0","0","0","1030","1626","19","571","11","37","30","35"
"96","96","318","35172270","51271193","46916456","47","14","102","2","0","1055","60","1774","10","11","1147","60","2023","10","13","1152","60","2031","10","13","0","0","0","0","0","0","0","0","0","0","1152","2031","14","319","24","146","24","104"
"94","94","609","903236","48929869","98422075","2","0","1","0","0","2","0","1","0","0","4","0","1","0","0","924","63","1467","23","19","0","0","0","0","0","0","0","0","0","0","936","1508","19","610","19","49","20","25"
"115","115","243","31478734","58726965","72275003","2","0","0","0","0","2","0","0","0","0","3","0","2","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","3","2","0","244","0","0","1","1"
"97","97","477","97121983","29066408","52602886","2","0","6","2","0","573","72","804","16","2","1006","72","1430","16","5","1029","72","1475","16","5","0","0","0","0","0","0","0","0","0","0","1029","1476","5","478","27","23","25","29"
"99","99","324","79433548","623929","13209129","20","14","8","2","0","848","56","1214","15","8","1120","56","1704","15","15","1125","56","1733","15","15","0","0","0","0","0","0","0","0","0","0","1125","1733","15","325","21","109","20","42"
"101","101","342","9400056","60131389","9026523","2","0","5","0","0","231","47","432","16","1","885","57","1421","19","7","904","57","1479","19","8","0","0","0","0","0","0","0","0","0","0","904","1481","8","343","23","42","19","37"
"98","98","373","8972347","46395965","17823982","2","0","2","0","0","137","65","106","17","0","1068","65","1602","17","16","1107","65","1688","17","18","0","0","0","0","0","0","0","0","0","0","1107","1688","18","374","25","65","10","45"
"100","100","398","21097325","51036985","36214087","1","0","4","0","0","90","1","144","1","2","890","58","1385","15","13","960","58","1489","15","15","0","0","0","0","0","0","0","0","0","0","963","1490","15","399","17","46","21","30"
"104","104","339","84537269","82832751","14771468","33","0","62","0","0","729","57","996","13","10","962","57","1415","13","13","997","57","1463","13","14","0","0","0","0","0","0","0","0","0","0","997","1464","14","340","17","24","21","30"
"103","103","332","95045697","8644467","36378846","7","0","4","0","1","274","50","382","11","2","991","50","1489","11","8","1030","50","1563","11","9","0","0","0","0","0","0","0","0","0","0","1030","1563","9","333","24","60","12","38"
"111","111","313","409365","32507229","58405269","23","0","83","0","0","648","56","960","18","6","878","56","1295","18","11","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","887","1312","11","314","12","29","18","19"
"107","107","341","71432480","85281677","97823480","5","0","4","0","0","291","60","339","15","1","971","61","1384","15","17","992","61","1429","15","17","0","0","0","0","0","0","0","0","0","0","994","1429","17","342","23","41","22","29"
"110","110","312","6742619","27360128","99344393","2","0","6","0","0","570","65","790","12","6","934","65","1490","12","11","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","946","1508","11","313","14","28","31","35"
"113","113","281","58046614","22395202","90690463","16","12","7","2","0","627","63","858","14","9","1060","63","1539","14","16","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1065","1546","16","282","33","63","19","46"
"112","112","369","40586858","60841783","43599708","3","0","5","0","0","452","48","694","16","3","949","48","1382","16","8","977","48","1416","16","9","0","0","0","0","0","0","0","0","0","0","977","1416","9","370","19","24","22","31"
"108","108","271","2212455","64280751","16590285","69","3","143","1","0","1063","59","1703","13","12","1153","59","1919","13","14","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1156","1920","15","272","26","123","18","86"
"109","109","363","78556274","87971901","1428863","5","0","1","0","0","613","62","868","22","5","1068","62","1637","22","13","1091","62","1677","22","13","0","0","0","0","0","0","0","0","0","0","1091","1677","13","364","18","62","14","42"
"102","102","579","32404069","17170661","77009512","0","0","2","0","0","0","0","2","0","0","1","0","4","0","0","986","70","1607","14","15","0","0","0","0","0","0","0","0","0","0","993","1627","15","580","29","79","17","34"
"114","114","352","43053671","72677105","70384258","0","0","3","0","0","253","61","309","17","5","1014","61","1602","17","20","1054","61","1710","17","21","0","0","0","0","0","0","0","0","0","0","1054","1712","21","353","23","70","15","29"
"116","116","350","3799970","9507087","40789560","43","37","21","11","0","874","69","1275","20","14","1030","69","1597","20","19","1035","69","1605","20","19","0","0","0","0","0","0","0","0","0","0","1036","1606","19","351","20","47","24","35"
"106","106","507","83380735","60851782","40723134","2","0","1","0","0","2","0","1","0","0","4","1","3","0","0","1058","69","1597","13","13","0","0","0","0","0","0","0","0","0","0","1062","1603","13","508","25","60","14","40"
"118","118","288","22028839","940326","76511942","4","0","5","0","0","673","58","892","17","9","1150","58","1674","17","17","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1152","1692","17","289","20","61","25","47"
"105","105","584","75841767","65387256","16664645","4","0","1","0","0","8","0","2","0","0","10","0","3","0","0","1054","67","1600","15","24","0","0","0","0","0","0","0","0","0","0","1059","1614","24","585","21","84","15","42"
"117","117","327","78943517","34415381","20495579","5","0","1","0","0","371","50","500","16","2","1094","50","1609","16","19","1101","50","1634","16","19","0","0","0","0","0","0","0","0","0","0","1101","1634","19","328","24","68","29","50"
"121","121","264","47758693","30320560","53596555","11","11","9","4","0","827","47","1194","19","10","1003","47","1519","19","14","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1003","1526","14","265","20","36","16","31"
"119","119","339","5730766","94931080","16605728","9","0","17","0","0","790","54","1096","15","14","1072","54","1661","15","22","1081","54","1678","15","22","0","0","0","0","0","0","0","0","0","0","1081","1679","22","340","26","72","21","42"
"120","120","544","79308631","42596895","84297610","1","0","1","0","0","1","0","1","0","0","2","0","3","0","0","1075","63","1488","19","18","0","0","0","0","0","0","0","0","0","0","1088","1520","18","545","22","89","20","38"
"123","123","260","33637002","72317060","35255743","7","1","10","0","0","923","64","1288","20","9","1086","64","1634","20","13","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1087","1640","13","261","22","69","18","45"
"122","122","334","18332499","17183651","99942715","2","0","3","0","0","375","56","605","21","4","914","56","1478","21","12","946","56","1539","21","12","0","0","0","0","0","0","0","0","0","0","946","1539","12","335","35","68","26","48"
"126","126","281","79330711","73824674","59867593","6","0","15","0","0","768","51","1165","13","6","964","51","1619","13","10","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","964","1631","10","282","27","74","22","48"
"127","127","369","34668093","88284603","56708088","3","0","0","0","0","356","64","419","13","3","931","64","1411","13","9","959","64","1475","13","10","0","0","0","0","0","0","0","0","0","0","959","1475","10","370","21","46","21","52"
"125","125","292","3280590","46098640","20106607","3","0","4","0","0","617","61","842","15","12","1171","61","1778","15","21","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1181","1811","21","293","29","103","16","69"
"129","129","347","36245926","90855464","38602868","6","0","2","0","0","301","60","439","16","2","929","60","1465","16","12","975","60","1559","16","12","0","0","0","0","0","0","0","0","0","0","977","1559","12","348","17","59","18","31"
